Mean,Time
54.75150807,6024.758632
54.96817721,6024.799137
54.84235128,6024.816401
58.3208946,6024.86421
65.8596028,6024.933931
71.28361654,6025.012284
73.36343862,6025.057105
63.70062966,6025.176959
58.64816689,6025.219788
64.44348034,6025.255312
69.71652018,6025.262616
69.33257355,6025.27158
55.67062474,6025.324701
52.36402255,6025.343625
63.81167797,6025.358234
65.58826317,6025.388446
67.47297561,6025.415339
67.96156494,6025.427623
67.9360288,6025.460823
56.63865153,6025.557769
55.2305127,6025.587649
56.74167955,6025.59429
51.32882813,6025.630146
55.83272282,6025.633466
62.71494914,6025.649734
62.98357205,6025.696879
65.35065639,6025.705843
68.58819913,6025.790173
69.76368561,6025.793825
69.09860557,6025.809761
69.63623861,6025.841301
67.3787207,6025.853254
68.74584295,6025.863214
57.65822754,6025.903386
53.92169364,6025.916003
60.32708817,6025.932271
63.17576127,6025.967795
60.65005425,6025.971448
59.936163,6025.980412
62.47258686,6026.029548
57.57982489,6026.035857
56.05833043,6026.067065
54.36553606,6026.071713
57.62661667,6026.090305
66.72032728,6026.10093
66.64256634,6026.113546
64.2710329,6026.152058
52.67243938,6026.174303
50.89122056,6026.253652
51.8779541,6026.286521
53.9010498,6026.295153
56.83726117,6026.298473
65.87584961,6026.321381
69.86905518,6026.326361
64.77796819,6026.342297
63.82385254,6026.39409
65.45531377,6026.397078
64.54078568,6026.404714
52.17754144,6026.490372
66.15064757,6026.503984
64.55205365,6026.531208
66.75011597,6026.536853
68.19022576,6026.568725
58.8297651,6026.574369
52.05370566,6026.592961
64.31934696,6026.666667
68.24128231,6026.882138
66.43826357,6026.934263
62.01923741,6026.943891
59.45252075,6026.981076
64.07766583,6026.98506
64.04946435,6027.02822
69.26465533,6027.144754
63.21665245,6027.277556
58.8405562,6027.301129
62.6340077,6027.315737
66.01526894,6027.337981
68.53597961,6027.36753
68.42312666,6027.433931
61.51728259,6027.489708
65.06455363,6027.556109
65.16384771,6027.590305
70.3944899,6027.782537
62.05508887,6027.831341
56.92967224,6027.856242
62.82535444,6027.86421
65.79258615,6027.947543
65.82621066,6028.017264
65.21919812,6028.13911
70.79068766,6028.149402
71.22207466,6028.179283
71.31022964,6028.227756
66.82166102,6028.283201
59.91542432,6028.311421
62.91492548,6028.328021
67.62919922,6028.35093
68.21419075,6028.35923
64.14321924,6028.386786
67.87004395,6028.411023
60.87562974,6028.473772
59.54484456,6028.48506
60.91548973,6028.508964
62.58751628,6028.521248
63.13075494,6028.530212
61.64661621,6028.566069
63.1133606,6028.572709
61.85390878,6028.579349
63.13411424,6028.588977
61.71202457,6028.604582
63.19198932,6028.61089
61.7353847,6028.622178
63.66971191,6028.631474
61.80588119,6028.634794
64.3395436,6028.650398
60.07681564,6028.656042
64.22526042,6028.662351
63.72751465,6028.677291
58.86084554,6028.698207
52.92507287,6028.728088
52.13256138,6028.749668
54.4089051,6028.812417
54.41714565,6028.893094
63.95497911,6028.946547
65.85615459,6028.964475
65.13349509,6029.061753
67.65604436,6029.102258
68.58053589,6029.35425
56.05824785,6029.358234
55.75888769,6029.399734
55.1745163,6029.591633
55.76210974,6029.602258
53.61203613,6029.826693
55.72922931,6029.832337
57.12466384,6029.932271
65.91698617,6029.936587
69.93698204,6030.048473
65.25286458,6030.159363
61.93785306,6030.168327
60.88413014,6030.176959
61.81940288,6030.188247
60.89518066,6030.25
62.64477593,6030.25664
68.99921725,6030.301793
62.88063738,6030.404714
64.84314784,6030.418991
61.88736602,6030.513944
63.66328939,6030.581341
65.27325069,6030.584329
63.89999055,6030.643426
64.75351318,6030.653718
63.82355335,6030.660359
65.56997681,6030.713811
66.84645386,6030.717795
63.78973287,6030.725764
64.38231125,6030.773572
63.73473999,6030.784197
52.87918004,6030.797477
49.49314804,6030.806773
48.71944754,6030.86089
54.47313851,6030.867862
64.55573293,6030.892098
65.51939941,6030.914343
64.74087639,6030.920983
65.90272281,6031.000332
64.67302674,6031.00664
52.64177595,6031.118526
52.30014074,6031.139442
46.8447294,6031.156375
51.81372884,6031.193559
52.08748901,6031.220452
51.67649457,6031.233732
52.81002319,6031.290173
51.81512504,6031.296813
50.54849121,6031.304449
51.72060221,6031.307769
52.21181472,6031.337649
51.98055396,6031.356906
51.62178289,6031.390106
53.00510742,6031.39741
51.89277532,6031.40405
50.84358938,6031.416999
51.60901082,6031.423307
60.75605083,6031.471116
60.96958631,6031.542497
55.4778744,6031.558101
58.82133134,6031.569389
64.55538531,6031.583001
61.27510366,6031.673639
67.79806114,6031.799137
65.69467222,6031.858234
66.70131322,6031.88911
65.76900213,6031.895418
56.33178594,6031.913679
55.17367334,6032.323373
56.38109956,6032.422975
61.1263916,6032.619522
63.40114547,6032.623174
68.25677176,6032.671979
70.14774693,6032.718459
72.06357565,6032.809097
68.40698601,6032.826029
66.51823418,6032.848606
66.464887,6033.066733
62.21575083,6033.078353
63.49630371,6033.086985
65.51725134,6033.090305
64.89962565,6033.139442
62.38531556,6033.148406
65.28308824,6033.187583
56.27667867,6033.198871
47.4694172,6033.229084
52.35069789,6033.251328
59.12465778,6033.274568
65.09000767,6033.35093
67.07447943,6033.376494
64.24519239,6033.397078
65.76131456,6033.483732
71.00741515,6033.492696
66.80449779,6033.525232
66.60394813,6033.577357
67.2920166,6033.61587
66.76636714,6033.626826
66.4617361,6033.661023
65.87103271,6033.673639
66.63513203,6033.679615
65.37730103,6033.720784
61.45461255,6033.724768
63.05188181,6033.810425
53.11658412,6033.848274
51.45757058,6033.85757
51.10478979,6033.861222
62.65028187,6033.906707
68.03644576,6033.910359
65.30146748,6033.917663
56.40119217,6033.929947
56.36706483,6033.957503
56.48109894,6033.99834
63.82074487,6034.030212
66.95483398,6034.040505
63.01926312,6034.044489
56.91504953,6034.101594
52.60048828,6034.103918
48.91802156,6034.109562
54.73766833,6034.158367
61.85337215,6034.164675
68.13573908,6034.186255
72.55100408,6034.280212
71.22486931,6034.358566
69.14475872,6034.386786
65.58971614,6034.400398
69.75355519,6034.432603
65.15878917,6034.523572
64.84947222,6034.596614
66.19655452,6034.773904
68.18262965,6034.847278
67.20417911,6034.925299
67.4982399,6034.953519
66.68555217,6034.964143
67.18191616,6034.9917
60.57878675,6035.005644
58.81203601,6035.024568
61.50324276,6035.088645
67.34288661,6035.105578
68.97758315,6035.141102
67.63316607,6035.187251
63.8623877,6035.271912
61.56958891,6035.296813
55.36464468,6035.371182
60.41906867,6035.38413
63.82231113,6035.415671
59.51482624,6035.457171
58.03068882,6035.472444
59.70244347,6035.496016
64.81687387,6035.539177
68.05991377,6035.547809
69.06113059,6035.582005
69.15133789,6035.611222
66.94382394,6035.661023
64.91059939,6035.672643
67.42831688,6035.718792
67.08237221,6035.853254
62.3189075,6035.88247
62.31217736,6036.025896
56.60026873,6036.164675
60.46365335,6036.210159
68.62629639,6036.267928
62.67150316,6036.271248
50.7363501,6036.284197
54.76809082,6036.287517
55.08201946,6036.290837
67.35996017,6036.300465
63.47963796,6036.363546
56.11942502,6036.409031
55.8858937,6036.421315
61.0396875,6036.432603
55.99145006,6036.435923
67.5484454,6036.484396
68.92131554,6036.495684
58.77123764,6036.546813
56.54107854,6036.562417
54.87694013,6036.571049
49.48432805,6036.596614
47.78531407,6036.648406
51.24042394,6036.666999
60.93973694,6036.683931
65.51193052,6036.699867
65.01647343,6036.729416
57.58597412,6036.7749
56.75609458,6036.780876
65.97825811,6037.047477
68.65519775,6037.09595
67.91098755,6037.15239
68.53468701,6037.159031
67.5703883,6037.195219
66.04400302,6037.280876
60.51492466,6037.302789
59.64977598,6037.383134
56.69401813,6037.430279
56.71486249,6037.449535
61.19520438,6037.49668
65.70051465,6037.503652
64.27664063,6037.528552
56.12925198,6037.531873
58.48331496,6037.552457
59.97721819,6037.573041
58.6471962,6037.580013
58.2403447,6037.601262
70.98410117,6037.636454
63.26658767,6037.648738
64.56294479,6037.667995
63.78944615,6037.678619
64.18619005,6037.706507
59.64285739,6037.796149
67.57460775,6037.842297
69.31683262,6037.887118
56.78142255,6037.90571
50.21797814,6037.930279
53.44983458,6037.956175
63.74481951,6037.972444
65.62497088,6038.185923
67.63909695,6038.297809
65.0937611,6038.322045
65.85121638,6038.333001
67.26332021,6038.35923
60.06123638,6038.374834
54.5707961,6038.395418
47.69132647,6038.540837
51.59342126,6038.564409
51.90966024,6038.607238
60.47611084,6038.764608
64.54057323,6038.767928
66.27786502,6038.825697
62.23121205,6038.887118
59.6934042,6039.069721
61.84531311,6039.276228
64.35808993,6039.289509
56.31743701,6039.300465
58.15367955,6039.391102
67.21802513,6039.409695
67.27692219,6039.474104
65.48709789,6039.546149
60.60823781,6039.551793
63.7116189,6039.658367
68.46746398,6039.691567
66.2473526,6039.844954
57.62932617,6039.855578
60.38133688,6039.876826
59.21078032,6039.90239
60.56281494,6040.063081
62.2480399,6040.066401
60.23384938,6040.122178
62.57382893,6040.127822
62.19762706,6040.148074
68.93100649,6040.224436
63.88120978,6040.532537
64.50889777,6040.589973
62.12315271,6040.663347
65.22075195,6040.734728
67.34536965,6040.743692
66.88980591,6040.891766
66.52883253,6040.931607
68.91943883,6040.999668
74.51633353,6041.032205
74.75338623,6041.079017
74.78110312,6041.125498
68.29012196,6041.166003
66.73325684,6041.208831
64.33888972,6041.212151
70.61890975,6041.216467
70.72405396,6041.389442
70.5171951,6041.393426
70.48445498,6041.438247
70.60883695,6041.563413
68.72745117,6041.614874
70.53282324,6041.619854
65.62215983,6041.644754
61.25369524,6041.653718
63.38504899,6041.695551
63.47045922,6041.849934
64.72765407,6041.884462
58.61558533,6041.909695
59.71174573,6041.920319
58.18676624,6041.926627
59.11205389,6041.950863
